Ano;Região;UF;Código do Município;Nome do Município;Localização;Dependência Administrativa;Total  ;1ª série;2ª série;3ª série;4ª série;Não-Seriado
2019;Sudeste;SP;3524907;Jambeiro;Total;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3524907;Jambeiro;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3524907;Jambeiro;Rural;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3524907;Jambeiro;Total;Pública;2,2;0;1,3;4,8;--;--
2019;Sudeste;SP;3524907;Jambeiro;Urbana;Pública;2,2;0;1,3;4,8;--;--
2019;Sudeste;SP;3524907;Jambeiro;Rural;Pública;--;--;--;--;--;--
2019;Sudeste;SP;3525003;Jandira;Total;Total;2,2;2,2;2,7;1,8;--;0
2019;Sudeste;SP;3525003;Jandira;Urbana;Total;2,2;2,2;2,7;1,8;--;0
2019;Sudeste;SP;3525003;Jandira;Total;Estadual;2,3;2,4;2,7;1,9;--;--
2019;Sudeste;SP;3525003;Jandira;Urbana;Estadual;2,3;2,4;2,7;1,9;--;--
2019;Sudeste;SP;3525003;Jandira;Total;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3525003;Jandira;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3525003;Jandira;Total;Privada;0;0;0;0;--;0
2019;Sudeste;SP;3525003;Jandira;Urbana;Privada;0;0;0;0;--;0
2019;Sudeste;SP;3525003;Jandira;Total;Pública;2,3;2,4;2,7;1,9;--;--
2019;Sudeste;SP;3525003;Jandira;Urbana;Pública;2,3;2,4;2,7;1,9;--;--
2019;Sudeste;SP;3525102;Jardinópolis;Total;Total;2,2;3,9;1,3;1,2;--;--
2019;Sudeste;SP;3525102;Jardinópolis;Urbana;Total;2,2;3,9;1,3;1,2;--;--
2019;Sudeste;SP;3525102;Jardinópolis;Total;Estadual;2,8;4,9;1,7;1,6;--;--
2019;Sudeste;SP;3525102;Jardinópolis;Urbana;Estadual;2,8;4,9;1,7;1,6;--;--
2019;Sudeste;SP;3525102;Jardinópolis;Total;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3525102;Jardinópolis;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3525102;Jardinópolis;Total;Privada;0;0;0;0;--;--
2019;Sudeste;SP;3525102;Jardinópolis;Urbana;Privada;0;0;0;0;--;--
2019;Sudeste;SP;3525102;Jardinópolis;Total;Pública;2,8;4,9;1,7;1,6;--;--
2019;Sudeste;SP;3525102;Jardinópolis;Urbana;Pública;2,8;4,9;1,7;1,6;--;--
2019;Sudeste;SP;3525201;Jarinu;Total;Total;0,7;0,5;1,6;0,2;--;--
2019;Sudeste;SP;3525201;Jarinu;Urbana;Total;0,4;0,4;0,7;0;--;--
2019;Sudeste;SP;3525201;Jarinu;Rural;Total;2;1;3,7;1,2;--;--
2019;Sudeste;SP;3525201;Jarinu;Total;Estadual;0,8;0,6;1,6;0,3;--;--
2019;Sudeste;SP;3525201;Jarinu;Urbana;Estadual;0,3;0,4;0,7;0;--;--
2019;Sudeste;SP;3525201;Jarinu;Rural;Estadual;2,2;1,1;3,9;1,3;--;--
2019;Sudeste;SP;3525201;Jarinu;Total;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3525201;Jarinu;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3525201;Jarinu;Rural;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3525201;Jarinu;Total;Privada;0;0;0;0;--;--
2019;Sudeste;SP;3525201;Jarinu;Urbana;Privada;0;0;0;0;--;--
2019;Sudeste;SP;3525201;Jarinu;Rural;Privada;0;0;0;0;--;--
2019;Sudeste;SP;3525201;Jarinu;Total;Pública;0,8;0,6;1,6;0,3;--;--
2019;Sudeste;SP;3525201;Jarinu;Urbana;Pública;0,3;0,4;0,7;0;--;--
2019;Sudeste;SP;3525201;Jarinu;Rural;Pública;2,2;1,1;3,9;1,3;--;--
2019;Sudeste;SP;3525300;Jaú;Total;Total;1,3;1,5;1,9;0,9;--;--
2019;Sudeste;SP;3525300;Jaú;Urbana;Total;1,4;1,6;2;0,8;--;--
2019;Sudeste;SP;3525300;Jaú;Rural;Total;0,6;0;0;2;--;--
2019;Sudeste;SP;3525300;Jaú;Total;Estadual;1,7;1,9;2,4;1,1;--;--
2019;Sudeste;SP;3525300;Jaú;Urbana;Estadual;1,8;2;2,6;1,1;--;--
2019;Sudeste;SP;3525300;Jaú;Rural;Estadual;0,6;0;0;2;--;--
2019;Sudeste;SP;3525300;Jaú;Total;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3525300;Jaú;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3525300;Jaú;Total;Privada;0;0;0;0;--;--
2019;Sudeste;SP;3525300;Jaú;Urbana;Privada;0;0;0;0;--;--
2019;Sudeste;SP;3525300;Jaú;Total;Pública;1,7;1,9;2,4;1,1;--;--
2019;Sudeste;SP;3525300;Jaú;Urbana;Pública;1,8;2;2,6;1,1;--;--
2019;Sudeste;SP;3525300;Jaú;Rural;Pública;0,6;0;0;2;--;--
2019;Sudeste;SP;3525409;Jeriquara;Total;Total;0;0;0;0;--;--
2019;Sudeste;SP;3525409;Jeriquara;Urbana;Total;0;0;0;0;--;--
2019;Sudeste;SP;3525409;Jeriquara;Total;Estadual;0;0;0;0;--;--
2019;Sudeste;SP;3525409;Jeriquara;Urbana;Estadual;0;0;0;0;--;--
2019;Sudeste;SP;3525409;Jeriquara;Total;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3525409;Jeriquara;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3525409;Jeriquara;Total;Pública;0;0;0;0;--;--
2019;Sudeste;SP;3525409;Jeriquara;Urbana;Pública;0;0;0;0;--;--
2019;Sudeste;SP;3525508;Joanópolis;Total;Total;0;0;0;0;--;--
2019;Sudeste;SP;3525508;Joanópolis;Urbana;Total;0;0;0;0;--;--
2019;Sudeste;SP;3525508;Joanópolis;Rural;Total;--;--;--;--;--;--
2019;Sudeste;SP;3525508;Joanópolis;Total;Estadual;0;0;0;0;--;--
2019;Sudeste;SP;3525508;Joanópolis;Urbana;Estadual;0;0;0;0;--;--
2019;Sudeste;SP;3525508;Joanópolis;Total;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3525508;Joanópolis;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3525508;Joanópolis;Rural;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3525508;Joanópolis;Total;Privada;--;--;--;--;--;--
2019;Sudeste;SP;3525508;Joanópolis;Urbana;Privada;--;--;--;--;--;--
2019;Sudeste;SP;3525508;Joanópolis;Total;Pública;0;0;0;0;--;--
2019;Sudeste;SP;3525508;Joanópolis;Urbana;Pública;0;0;0;0;--;--
2019;Sudeste;SP;3525508;Joanópolis;Rural;Pública;--;--;--;--;--;--
2019;Sudeste;SP;3525607;João Ramalho;Total;Total;1,7;2,1;2,4;0;--;--
2019;Sudeste;SP;3525607;João Ramalho;Urbana;Total;1,7;2,1;2,4;0;--;--
2019;Sudeste;SP;3525607;João Ramalho;Total;Estadual;1,7;2,1;2,4;0;--;--
2019;Sudeste;SP;3525607;João Ramalho;Urbana;Estadual;1,7;2,1;2,4;0;--;--
2019;Sudeste;SP;3525607;João Ramalho;Total;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3525607;João Ramalho;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3525607;João Ramalho;Total;Pública;1,7;2,1;2,4;0;--;--
2019;Sudeste;SP;3525607;João Ramalho;Urbana;Pública;1,7;2,1;2,4;0;--;--
2019;Sudeste;SP;3525706;José Bonifácio;Total;Total;0,2;0,7;0;0;--;--
2019;Sudeste;SP;3525706;José Bonifácio;Urbana;Total;0,2;0,7;0;0;--;--
2019;Sudeste;SP;3525706;José Bonifácio;Rural;Total;--;--;--;--;--;--
2019;Sudeste;SP;3525706;José Bonifácio;Total;Estadual;0,3;0,8;0;0;--;--
2019;Sudeste;SP;3525706;José Bonifácio;Urbana;Estadual;0,3;0,8;0;0;--;--
2019;Sudeste;SP;3525706;José Bonifácio;Total;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3525706;José Bonifácio;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3525706;José Bonifácio;Rural;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3525706;José Bonifácio;Total;Privada;0;0;0;0;--;--
2019;Sudeste;SP;3525706;José Bonifácio;Urbana;Privada;0;0;0;0;--;--
2019;Sudeste;SP;3525706;José Bonifácio;Total;Pública;0,3;0,8;0;0;--;--
2019;Sudeste;SP;3525706;José Bonifácio;Urbana;Pública;0,3;0,8;0;0;--;--
2019;Sudeste;SP;3525706;José Bonifácio;Rural;Pública;--;--;--;--;--;--
2019;Sudeste;SP;3525805;Júlio Mesquita;Total;Total;0;0;0;0;--;--
2019;Sudeste;SP;3525805;Júlio Mesquita;Urbana;Total;0;0;0;0;--;--
2019;Sudeste;SP;3525805;Júlio Mesquita;Total;Estadual;0;0;0;0;--;--
2019;Sudeste;SP;3525805;Júlio Mesquita;Urbana;Estadual;0;0;0;0;--;--
2019;Sudeste;SP;3525805;Júlio Mesquita;Total;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3525805;Júlio Mesquita;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3525805;Júlio Mesquita;Total;Pública;0;0;0;0;--;--
2019;Sudeste;SP;3525805;Júlio Mesquita;Urbana;Pública;0;0;0;0;--;--
2019;Sudeste;SP;3525854;Jumirim;Total;Total;0;0;0;0;--;--
2019;Sudeste;SP;3525854;Jumirim;Urbana;Total;0;0;0;0;--;--
2019;Sudeste;SP;3525854;Jumirim;Total;Estadual;0;0;0;0;--;--
2019;Sudeste;SP;3525854;Jumirim;Urbana;Estadual;0;0;0;0;--;--
2019;Sudeste;SP;3525854;Jumirim;Total;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3525854;Jumirim;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3525854;Jumirim;Total;Pública;0;0;0;0;--;--
2019;Sudeste;SP;3525854;Jumirim;Urbana;Pública;0;0;0;0;--;--
2019;Sudeste;SP;3525904;Jundiaí;Total;Total;1,1;1,4;1,2;0,5;--;0
2019;Sudeste;SP;3525904;Jundiaí;Urbana;Total;1,1;1,4;1,2;0,5;--;--
2019;Sudeste;SP;3525904;Jundiaí;Rural;Total;0;--;--;--;--;0
2019;Sudeste;SP;3525904;Jundiaí;Total;Federal;0;0;0;--;--;--
2019;Sudeste;SP;3525904;Jundiaí;Urbana;Federal;0;0;0;--;--;--
2019;Sudeste;SP;3525904;Jundiaí;Total;Estadual;1,4;1,8;1,6;0,7;--;0
2019;Sudeste;SP;3525904;Jundiaí;Urbana;Estadual;1,4;1,8;1,6;0,7;--;--
2019;Sudeste;SP;3525904;Jundiaí;Rural;Estadual;0;--;--;--;--;0
2019;Sudeste;SP;3525904;Jundiaí;Total;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3525904;Jundiaí;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3525904;Jundiaí;Rural;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3525904;Jundiaí;Total;Privada;0;0,2;0;0;--;--
2019;Sudeste;SP;3525904;Jundiaí;Urbana;Privada;0;0,2;0;0;--;--
2019;Sudeste;SP;3525904;Jundiaí;Total;Pública;1,4;1,8;1,6;0,7;--;0
2019;Sudeste;SP;3525904;Jundiaí;Urbana;Pública;1,4;1,8;1,6;0,7;--;--
2019;Sudeste;SP;3525904;Jundiaí;Rural;Pública;0;--;--;--;--;0
2019;Sudeste;SP;3526001;Junqueirópolis;Total;Total;0;0;0;0;--;--
2019;Sudeste;SP;3526001;Junqueirópolis;Urbana;Total;0;0;0;0;--;--
2019;Sudeste;SP;3526001;Junqueirópolis;Total;Estadual;0;0;0;0;--;--
2019;Sudeste;SP;3526001;Junqueirópolis;Urbana;Estadual;0;0;0;0;--;--
2019;Sudeste;SP;3526001;Junqueirópolis;Total;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3526001;Junqueirópolis;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3526001;Junqueirópolis;Total;Privada;0;0;0;0;--;--
2019;Sudeste;SP;3526001;Junqueirópolis;Urbana;Privada;0;0;0;0;--;--
2019;Sudeste;SP;3526001;Junqueirópolis;Total;Pública;0;0;0;0;--;--
2019;Sudeste;SP;3526001;Junqueirópolis;Urbana;Pública;0;0;0;0;--;--
2019;Sudeste;SP;3526100;Juquiá;Total;Total;0,5;0;1,6;0;--;--
2019;Sudeste;SP;3526100;Juquiá;Urbana;Total;0,6;0;1,8;0;--;--
2019;Sudeste;SP;3526100;Juquiá;Rural;Total;0;0;0;0;--;--
2019;Sudeste;SP;3526100;Juquiá;Total;Estadual;0,5;0;1,7;0;--;--
2019;Sudeste;SP;3526100;Juquiá;Urbana;Estadual;0,6;0;1,9;0;--;--
2019;Sudeste;SP;3526100;Juquiá;Rural;Estadual;0;0;0;0;--;--
2019;Sudeste;SP;3526100;Juquiá;Total;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3526100;Juquiá;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3526100;Juquiá;Rural;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3526100;Juquiá;Total;Privada;0;0;0;0;--;--
2019;Sudeste;SP;3526100;Juquiá;Urbana;Privada;0;0;0;0;--;--
2019;Sudeste;SP;3526100;Juquiá;Total;Pública;0,5;0;1,7;0;--;--
2019;Sudeste;SP;3526100;Juquiá;Urbana;Pública;0,6;0;1,9;0;--;--
2019;Sudeste;SP;3526100;Juquiá;Rural;Pública;0;0;0;0;--;--
2019;Sudeste;SP;3526209;Juquitiba;Total;Total;2,3;1,3;3,4;2,3;--;--
2019;Sudeste;SP;3526209;Juquitiba;Urbana;Total;2,3;1,3;3,4;2,3;--;--
2019;Sudeste;SP;3526209;Juquitiba;Rural;Total;--;--;--;--;--;--
2019;Sudeste;SP;3526209;Juquitiba;Total;Estadual;2,4;1,3;3,5;2,4;--;--
2019;Sudeste;SP;3526209;Juquitiba;Urbana;Estadual;2,4;1,3;3,5;2,4;--;--
2019;Sudeste;SP;3526209;Juquitiba;Rural;Estadual;--;--;--;--;--;--
2019;Sudeste;SP;3526209;Juquitiba;Total;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3526209;Juquitiba;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3526209;Juquitiba;Rural;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3526209;Juquitiba;Total;Privada;0;0;0;0;--;--
2019;Sudeste;SP;3526209;Juquitiba;Urbana;Privada;0;0;0;0;--;--
2019;Sudeste;SP;3526209;Juquitiba;Total;Pública;2,4;1,3;3,5;2,4;--;--
2019;Sudeste;SP;3526209;Juquitiba;Urbana;Pública;2,4;1,3;3,5;2,4;--;--
2019;Sudeste;SP;3526209;Juquitiba;Rural;Pública;--;--;--;--;--;--
2019;Sudeste;SP;3526308;Lagoinha;Total;Total;1,1;1,6;0;1,8;--;--
2019;Sudeste;SP;3526308;Lagoinha;Urbana;Total;1,1;1,6;0;1,8;--;--
2019;Sudeste;SP;3526308;Lagoinha;Total;Estadual;1,1;1,6;0;1,8;--;--
2019;Sudeste;SP;3526308;Lagoinha;Urbana;Estadual;1,1;1,6;0;1,8;--;--
2019;Sudeste;SP;3526308;Lagoinha;Total;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3526308;Lagoinha;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3526308;Lagoinha;Total;Pública;1,1;1,6;0;1,8;--;--
2019;Sudeste;SP;3526308;Lagoinha;Urbana;Pública;1,1;1,6;0;1,8;--;--
2019;Sudeste;SP;3526407;Laranjal Paulista;Total;Total;4,2;5,7;3,9;3;--;--
2019;Sudeste;SP;3526407;Laranjal Paulista;Urbana;Total;4,2;5,7;3,9;3;--;--
2019;Sudeste;SP;3526407;Laranjal Paulista;Rural;Total;--;--;--;--;--;--
2019;Sudeste;SP;3526407;Laranjal Paulista;Total;Estadual;4,5;6;4,2;3,1;--;--
2019;Sudeste;SP;3526407;Laranjal Paulista;Urbana;Estadual;4,5;6;4,2;3,1;--;--
2019;Sudeste;SP;3526407;Laranjal Paulista;Total;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3526407;Laranjal Paulista;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3526407;Laranjal Paulista;Rural;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3526407;Laranjal Paulista;Total;Privada;0;0;0;0;--;--
2019;Sudeste;SP;3526407;Laranjal Paulista;Urbana;Privada;0;0;0;0;--;--
2019;Sudeste;SP;3526407;Laranjal Paulista;Total;Pública;4,5;6;4,2;3,1;--;--
2019;Sudeste;SP;3526407;Laranjal Paulista;Urbana;Pública;4,5;6;4,2;3,1;--;--
2019;Sudeste;SP;3526407;Laranjal Paulista;Rural;Pública;--;--;--;--;--;--
2019;Sudeste;SP;3526506;Lavínia;Total;Total;0;0;0;0;--;--
2019;Sudeste;SP;3526506;Lavínia;Urbana;Total;0;0;0;0;--;--
2019;Sudeste;SP;3526506;Lavínia;Total;Estadual;0;0;0;0;--;--
2019;Sudeste;SP;3526506;Lavínia;Urbana;Estadual;0;0;0;0;--;--
2019;Sudeste;SP;3526506;Lavínia;Total;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3526506;Lavínia;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3526506;Lavínia;Total;Pública;0;0;0;0;--;--
2019;Sudeste;SP;3526506;Lavínia;Urbana;Pública;0;0;0;0;--;--
2019;Sudeste;SP;3526605;Lavrinhas;Total;Total;1,5;2,4;1,6;0;--;--
2019;Sudeste;SP;3526605;Lavrinhas;Urbana;Total;1,5;2,4;1,6;0;--;--
2019;Sudeste;SP;3526605;Lavrinhas;Total;Estadual;1,5;2,4;1,6;0;--;--
2019;Sudeste;SP;3526605;Lavrinhas;Urbana;Estadual;1,5;2,4;1,6;0;--;--
2019;Sudeste;SP;3526605;Lavrinhas;Total;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3526605;Lavrinhas;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3526605;Lavrinhas;Total;Pública;1,5;2,4;1,6;0;--;--
2019;Sudeste;SP;3526605;Lavrinhas;Urbana;Pública;1,5;2,4;1,6;0;--;--
2019;Sudeste;SP;3526704;Leme;Total;Total;2,9;3,2;2,9;2,5;--;--
2019;Sudeste;SP;3526704;Leme;Urbana;Total;3;3,3;2,8;2,6;--;--
2019;Sudeste;SP;3526704;Leme;Rural;Total;0,9;0;3,8;0;--;--
2019;Sudeste;SP;3526704;Leme;Total;Estadual;3,2;3,5;3,1;2,8;--;--
2019;Sudeste;SP;3526704;Leme;Urbana;Estadual;3,3;3,6;3;2,9;--;--
2019;Sudeste;SP;3526704;Leme;Rural;Estadual;1,6;0;5,3;0;--;--
2019;Sudeste;SP;3526704;Leme;Total;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3526704;Leme;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3526704;Leme;Rural;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3526704;Leme;Total;Privada;0;0;0;0;--;--
2019;Sudeste;SP;3526704;Leme;Urbana;Privada;0;0;0;0;--;--
2019;Sudeste;SP;3526704;Leme;Rural;Privada;0;0;0;0;--;--
2019;Sudeste;SP;3526704;Leme;Total;Pública;3,2;3,5;3,1;2,8;--;--
2019;Sudeste;SP;3526704;Leme;Urbana;Pública;3,3;3,6;3;2,9;--;--
2019;Sudeste;SP;3526704;Leme;Rural;Pública;1,6;0;5,3;0;--;--
2019;Sudeste;SP;3526803;Lençóis Paulista;Total;Total;1,7;1,2;2,1;2;--;--
2019;Sudeste;SP;3526803;Lençóis Paulista;Urbana;Total;1,7;1,2;2,1;2;--;--
2019;Sudeste;SP;3526803;Lençóis Paulista;Total;Estadual;2;1,4;2,4;2,3;--;--
2019;Sudeste;SP;3526803;Lençóis Paulista;Urbana;Estadual;2;1,4;2,4;2,3;--;--
2019;Sudeste;SP;3526803;Lençóis Paulista;Total;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3526803;Lençóis Paulista;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3526803;Lençóis Paulista;Total;Privada;0;0;0;0;--;--
2019;Sudeste;SP;3526803;Lençóis Paulista;Urbana;Privada;0;0;0;0;--;--
2019;Sudeste;SP;3526803;Lençóis Paulista;Total;Pública;2;1,4;2,4;2,3;--;--
2019;Sudeste;SP;3526803;Lençóis Paulista;Urbana;Pública;2;1,4;2,4;2,3;--;--
2019;Sudeste;SP;3526902;Limeira;Total;Total;2,2;2,6;2,7;1,1;--;0
2019;Sudeste;SP;3526902;Limeira;Urbana;Total;2,2;2,7;2,7;1,2;--;--
2019;Sudeste;SP;3526902;Limeira;Rural;Total;1,8;1,2;4,1;0;--;0
2019;Sudeste;SP;3526902;Limeira;Total;Estadual;2,6;3,1;3,3;1,3;--;0
2019;Sudeste;SP;3526902;Limeira;Urbana;Estadual;2,6;3,1;3,2;1,4;--;--
2019;Sudeste;SP;3526902;Limeira;Rural;Estadual;1,8;1,2;4,1;0;--;0
2019;Sudeste;SP;3526902;Limeira;Total;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3526902;Limeira;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3526902;Limeira;Rural;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3526902;Limeira;Total;Privada;0;0;0;0;--;--
2019;Sudeste;SP;3526902;Limeira;Urbana;Privada;0;0;0;0;--;--
2019;Sudeste;SP;3526902;Limeira;Rural;Privada;--;--;--;--;--;--
2019;Sudeste;SP;3526902;Limeira;Total;Pública;2,6;3,1;3,3;1,3;--;0
2019;Sudeste;SP;3526902;Limeira;Urbana;Pública;2,6;3,1;3,2;1,4;--;--
2019;Sudeste;SP;3526902;Limeira;Rural;Pública;1,8;1,2;4,1;0;--;0
2019;Sudeste;SP;3527009;Lindóia;Total;Total;0;0;0;0;--;--
2019;Sudeste;SP;3527009;Lindóia;Urbana;Total;0;0;0;0;--;--
2019;Sudeste;SP;3527009;Lindóia;Total;Estadual;0;0;0;0;--;--
2019;Sudeste;SP;3527009;Lindóia;Urbana;Estadual;0;0;0;0;--;--
2019;Sudeste;SP;3527009;Lindóia;Total;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3527009;Lindóia;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3527009;Lindóia;Total;Pública;0;0;0;0;--;--
2019;Sudeste;SP;3527009;Lindóia;Urbana;Pública;0;0;0;0;--;--
2019;Sudeste;SP;3527108;Lins;Total;Total;1,5;1,3;1,9;1,7;--;0
2019;Sudeste;SP;3527108;Lins;Urbana;Total;1,6;1,3;1,9;1,7;--;--
2019;Sudeste;SP;3527108;Lins;Rural;Total;0;--;--;--;--;0
2019;Sudeste;SP;3527108;Lins;Total;Estadual;2;1,6;2,3;2,2;--;0
2019;Sudeste;SP;3527108;Lins;Urbana;Estadual;2;1,6;2,3;2,2;--;--
2019;Sudeste;SP;3527108;Lins;Rural;Estadual;0;--;--;--;--;0
2019;Sudeste;SP;3527108;Lins;Total;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3527108;Lins;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3527108;Lins;Total;Privada;0;0;0;0;--;--
2019;Sudeste;SP;3527108;Lins;Urbana;Privada;0;0;0;0;--;--
2019;Sudeste;SP;3527108;Lins;Total;Pública;2;1,6;2,3;2,2;--;0
2019;Sudeste;SP;3527108;Lins;Urbana;Pública;2;1,6;2,3;2,2;--;--
2019;Sudeste;SP;3527108;Lins;Rural;Pública;0;--;--;--;--;0
2019;Sudeste;SP;3527207;Lorena;Total;Total;2,6;3,2;2,8;1,5;--;0
2019;Sudeste;SP;3527207;Lorena;Urbana;Total;2,7;3,3;2,9;1,5;--;--
2019;Sudeste;SP;3527207;Lorena;Rural;Total;0;0;0;0;--;0
2019;Sudeste;SP;3527207;Lorena;Total;Estadual;3,5;4,2;3,9;2,1;--;0
2019;Sudeste;SP;3527207;Lorena;Urbana;Estadual;3,6;4,4;4,1;2,2;--;--
2019;Sudeste;SP;3527207;Lorena;Rural;Estadual;0;0;0;0;--;0
2019;Sudeste;SP;3527207;Lorena;Total;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3527207;Lorena;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3527207;Lorena;Rural;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3527207;Lorena;Total;Privada;0;0;0;0;--;--
2019;Sudeste;SP;3527207;Lorena;Urbana;Privada;0;0;0;0;--;--
2019;Sudeste;SP;3527207;Lorena;Rural;Privada;--;--;--;--;--;--
2019;Sudeste;SP;3527207;Lorena;Total;Pública;3,5;4,2;3,9;2,1;--;0
2019;Sudeste;SP;3527207;Lorena;Urbana;Pública;3,6;4,4;4,1;2,2;--;--
2019;Sudeste;SP;3527207;Lorena;Rural;Pública;0;0;0;0;--;0
2019;Sudeste;SP;3527256;Lourdes;Total;Total;0;0;0;0;--;--
2019;Sudeste;SP;3527256;Lourdes;Urbana;Total;0;0;0;0;--;--
2019;Sudeste;SP;3527256;Lourdes;Total;Estadual;0;0;0;0;--;--
2019;Sudeste;SP;3527256;Lourdes;Urbana;Estadual;0;0;0;0;--;--
2019;Sudeste;SP;3527256;Lourdes;Total;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3527256;Lourdes;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3527256;Lourdes;Total;Pública;0;0;0;0;--;--
2019;Sudeste;SP;3527256;Lourdes;Urbana;Pública;0;0;0;0;--;--
2019;Sudeste;SP;3527306;Louveira;Total;Total;1,9;3,1;1;1,1;--;--
2019;Sudeste;SP;3527306;Louveira;Urbana;Total;1,9;3,1;1;1,1;--;--
2019;Sudeste;SP;3527306;Louveira;Rural;Total;--;--;--;--;--;--
2019;Sudeste;SP;3527306;Louveira;Total;Estadual;1,9;3,1;1;1,1;--;--
2019;Sudeste;SP;3527306;Louveira;Urbana;Estadual;1,9;3,1;1;1,1;--;--
2019;Sudeste;SP;3527306;Louveira;Total;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3527306;Louveira;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3527306;Louveira;Rural;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3527306;Louveira;Total;Privada;--;--;--;--;--;--
2019;Sudeste;SP;3527306;Louveira;Urbana;Privada;--;--;--;--;--;--
2019;Sudeste;SP;3527306;Louveira;Total;Pública;1,9;3,1;1;1,1;--;--
2019;Sudeste;SP;3527306;Louveira;Urbana;Pública;1,9;3,1;1;1,1;--;--
2019;Sudeste;SP;3527306;Louveira;Rural;Pública;--;--;--;--;--;--
2019;Sudeste;SP;3527405;Lucélia;Total;Total;0;0;0;0;--;--
2019;Sudeste;SP;3527405;Lucélia;Urbana;Total;0;0;0;0;--;--
2019;Sudeste;SP;3527405;Lucélia;Total;Estadual;0;0;0;0;--;--
2019;Sudeste;SP;3527405;Lucélia;Urbana;Estadual;0;0;0;0;--;--
2019;Sudeste;SP;3527405;Lucélia;Total;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3527405;Lucélia;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3527405;Lucélia;Total;Pública;0;0;0;0;--;--
