Ano;Região;UF;Código do Município;Nome do Município;Código da Escola;Nome da Escola;Localização;Dependência Administrativa;Taxa de Abandono;Taxa de Abandono;Taxa de Abandono;Taxa de Abandono;Taxa de Abandono;Taxa de Abandono
2019;Sudeste;SP;3529005;Marília;35462688;JARDIM SANTA ANTONIETA;Urbana;Estadual;--;--;--;--;--;--
2019;Sudeste;SP;3529005;Marília;35474629;JARDIM ALCIR RAINERI;Urbana;Estadual;0,0;0,0;0,0;0,0;--;--
2019;Sudeste;SP;3529005;Marília;35559581;CENTRO ATEND SOCIO-EDUC ADOLESCENTE DE MARILIA - CI;Rural;Estadual;0,0;--;--;--;--;0,0
2019;Sudeste;SP;3529005;Marília;35569136;IRMAO POLICARPO ESCOLA;Urbana;Privada;--;--;--;--;--;--
2019;Sudeste;SP;3529005;Marília;35569148;COLEGIO DA POLICIA MILITAR - UNIDADE MARILIA;Urbana;Privada;0,0;0,0;0,0;0,0;--;--
2019;Sudeste;SP;3529005;Marília;35810095;ESQUEMA UNICO COLEGIO;Urbana;Privada;0,0;0,0;0,0;0,0;--;--
2019;Sudeste;SP;3529005;Marília;35903693;BENITO MARTINELLI PROF;Urbana;Estadual;0,9;2,2;0,0;0,0;--;--
2019;Sudeste;SP;3529005;Marília;35907650;JOAO WALFREDO ROTHERMUND PADRE;Urbana;Estadual;--;--;--;--;--;--
2019;Sudeste;SP;3529005;Marília;35907662;REIKO UEMURA TSUNOKAWA PROFA;Urbana;Estadual;1,3;2,8;0,0;0,0;--;--
2019;Sudeste;SP;3529005;Marília;35914198;AMELIA LOPES ANDERS PROFA;Urbana;Estadual;0,0;0,0;0,0;0,0;--;--
2019;Sudeste;SP;3529005;Marília;35917990;NASIB CURY;Urbana;Estadual;--;--;--;--;--;--
2019;Sudeste;SP;3529005;Marília;35923000;EDSON VIANEI ALVES PROF;Urbana;Estadual;0,0;0,0;0,0;0,0;--;--
2019;Sudeste;SP;3529104;Marinópolis;35028332;ANTONIO MARIN CRUZ;Urbana;Estadual;0,0;0,0;0,0;0,0;--;--
2019;Sudeste;SP;3529104;Marinópolis;35224650;JOSE CAETANO DE OLIVEIRA EM;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3529203;Martinópolis;35032451;JOAO BATISTA BERBET;Urbana;Estadual;0,0;0,0;0,0;0,0;--;--
2019;Sudeste;SP;3529203;Martinópolis;35032475;ALBERTO SANTOS DUMONT;Urbana;Estadual;0,0;0,0;0,0;0,0;--;--
2019;Sudeste;SP;3529203;Martinópolis;35032505;JOAO GOMES MARTINS CORONEL;Urbana;Estadual;0,0;0,0;0,0;0,0;--;--
2019;Sudeste;SP;3529203;Martinópolis;35124126;MENSAGEM COLEGIO;Urbana;Privada;0,0;0,0;0,0;0,0;--;--
2019;Sudeste;SP;3529203;Martinópolis;35234114;ESCOLA MUNICIPAL PROFESSORA ADELAIDE CESAR DE MOURA BASTOS;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3529203;Martinópolis;35234126;FRANCISCO MARQUES BONILHA ESCOLA MUNICIPAL;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3529203;Martinópolis;35234138;JOSE NUNES DOS SANTOS EMEFEI;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3529203;Martinópolis;35234148;JOAO BATISTA BERBET EMEFEI;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3529203;Martinópolis;35246621;GERTIS DOS SANTOS ALMEIDA PROFESSORA EMEFEI;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3529203;Martinópolis;35370277;MENSAGEM ESCOLA;Urbana;Privada;--;--;--;--;--;--
2019;Sudeste;SP;3529203;Martinópolis;35582323;COLEGIO OMEGA;Urbana;Privada;0,0;0,0;0,0;0,0;--;--
2019;Sudeste;SP;3529302;Matão;35024934;JOSE INOCENCIO DA COSTA;Urbana;Estadual;3,9;5,0;3,1;3,7;--;--
2019;Sudeste;SP;3529302;Matão;35024946;HENRIQUE MORATO PROF;Urbana;Estadual;0,0;0,0;0,0;0,0;--;--
2019;Sudeste;SP;3529302;Matão;35024958;CHLORITA DE OLIVEIRA PENTEADO MARTINS PROFA;Urbana;Estadual;0,0;0,0;0,0;0,0;--;--
2019;Sudeste;SP;3529302;Matão;35024961;LEOPOLDINO MEIRA DE ANDRADE DR;Urbana;Estadual;--;--;--;--;--;--
2019;Sudeste;SP;3529302;Matão;35024971;NELSON ANTONIO ROMAO PADRE;Urbana;Estadual;--;--;--;--;--;--
2019;Sudeste;SP;3529302;Matão;35025008;ROBERTO VELTRE PROF;Urbana;Estadual;--;--;--;--;--;--
2019;Sudeste;SP;3529302;Matão;35025148;HELENA BORSETTI PROFA;Urbana;Estadual;0,0;0,0;0,0;0,0;--;--
2019;Sudeste;SP;3529302;Matão;35044672;LAERT JOSE TARALLO MENDES PROF;Urbana;Estadual;--;--;--;--;--;--
2019;Sudeste;SP;3529302;Matão;35047909;ODONE BELLINE PROF;Urbana;Estadual;0,8;1,7;0,0;0,0;--;--
2019;Sudeste;SP;3529302;Matão;35049633;DORIVAL DE CARVALHO;Urbana;Estadual;--;--;--;--;--;--
2019;Sudeste;SP;3529302;Matão;35069905;FAZENDA TAMANDUA EMEF DO CAMPO;Rural;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3529302;Matão;35079133;ADELINO BORDIGNON EM;Urbana;Municipal;0,0;0,0;0,0;0,0;--;--
2019;Sudeste;SP;3529302;Matão;35115373;SESI 146 CENTRO EDUCACIONAL;Urbana;Privada;0,0;0,0;0,0;0,0;--;--
2019;Sudeste;SP;3529302;Matão;35118552;MATAO COLEGIO INTEGRADO DE;Urbana;Privada;0,0;0,0;0,0;0,0;--;--
2019;Sudeste;SP;3529302;Matão;35121319;MATAO CENTRO DE EDUCACAO INTEGRAL IPG UNIDADE I E II;Urbana;Privada;0,0;0,0;0,0;0,0;--;--
2019;Sudeste;SP;3529302;Matão;35150903;INTEGRADO DE MATAO COLEGIO EDUCACIONAL;Urbana;Privada;--;--;--;--;--;--
2019;Sudeste;SP;3529302;Matão;35159759;COOPERATIVA EDUCACIONAL DE MATAO;Urbana;Privada;--;--;--;--;--;--
2019;Sudeste;SP;3529302;Matão;35174359;MADRE LEONIA COLEGIO;Urbana;Privada;--;--;--;--;--;--
2019;Sudeste;SP;3529302;Matão;35202290;EMEF BENTA MARIA RAGASSI SCUTTI;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3529302;Matão;35278671;HELENA BORSETTI PROFA EMEF;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3529302;Matão;35287179;ANTONIO CARLOS MANZINI PROF EMEF;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3529302;Matão;35348764;CELSO DE BARROS PERCHE PREFEITO EMEF;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3529302;Matão;35465859;MATONENSE DE ENSINO MEDIO COLEGIO;Urbana;Privada;0,0;0,0;0,0;0,0;--;--
2019;Sudeste;SP;3529302;Matão;35497381;JARDIM BUSCARDI;Urbana;Estadual;0,0;0,0;0,0;0,0;--;--
2019;Sudeste;SP;3529302;Matão;35585440;IFSP - CAMPUS MATAO;Urbana;Federal;4,9;8,8;3,1;0,0;--;--
2019;Sudeste;SP;3529302;Matão;35903536;ADERVAL DA SILVA PROF;Urbana;Estadual;--;--;--;--;--;--
2019;Sudeste;SP;3529302;Matão;35905756;JOAO SALGADO SOBRINHO DEPUTADO;Urbana;Estadual;--;--;--;--;--;--
2019;Sudeste;SP;3529302;Matão;35907042;SYLVIO DE MATTOS CARVALHO PROF DR ETEC;Urbana;Estadual;0,0;0,0;0,0;0,0;--;--
2019;Sudeste;SP;3529302;Matão;35909695;JOSE CARLOS PINOTTI;Urbana;Estadual;--;--;--;--;--;--
2019;Sudeste;SP;3529302;Matão;35911896;GUERINO VEDOATO;Urbana;Estadual;--;--;--;--;--;--
2019;Sudeste;SP;3529302;Matão;35919408;ERNESTO MASSELANI;Urbana;Estadual;--;--;--;--;--;--
2019;Sudeste;SP;3529302;Matão;35919412;MARLENE FRATTINI PROFA;Urbana;Estadual;0,0;0,0;0,0;0,0;--;--
2019;Sudeste;SP;3529401;Mauá;35004341;COLEGIO GALILEU;Urbana;Privada;--;--;--;--;--;--
2019;Sudeste;SP;3529401;Mauá;35004671;COLEGIO ADVENTISTA DE MAUA;Urbana;Privada;--;--;--;--;--;--
2019;Sudeste;SP;3529401;Mauá;35004998;COLEGIO DOM BOSCO MAUA;Urbana;Privada;0,0;0,0;0,0;--;--;--
2019;Sudeste;SP;3529401;Mauá;35007559;MANOEL CACAO PROFESSOR;Urbana;Estadual;--;--;--;--;--;--
2019;Sudeste;SP;3529401;Mauá;35007560;THEREZINHA SARTORI PROFESSORA;Urbana;Estadual;0,2;0,6;0,0;0,0;--;--
2019;Sudeste;SP;3529401;Mauá;35007572;IRACEMA DE BARROS BERTOLASO PROFESSORA;Urbana;Estadual;--;--;--;--;--;--
2019;Sudeste;SP;3529401;Mauá;35007584;ANTONIO MESSIAS SZYMANSKI PROFESSOR;Urbana;Estadual;2,0;5,0;1,6;0,0;--;--
2019;Sudeste;SP;3529401;Mauá;35007596;LUIS WASHINGTON VITA PROFESSOR;Urbana;Estadual;4,1;7,7;4,2;0,0;--;--
2019;Sudeste;SP;3529401;Mauá;35007602;DELFINO RIBEIRO GUIMARAES;Urbana;Estadual;0,0;0,0;0,0;0,0;--;--
2019;Sudeste;SP;3529401;Mauá;35007614;EMIKO FUJIMOTO PROFESSORA;Urbana;Estadual;--;--;--;--;--;--
2019;Sudeste;SP;3529401;Mauá;35007648;MARILENE DE OLIVEIRA ACETTO PROFESSORA;Urbana;Estadual;0,0;0,0;0,0;0,0;--;--
2019;Sudeste;SP;3529401;Mauá;35007663;JORGE MARCOS DE OLIVEIRA DOM;Urbana;Estadual;--;--;--;--;--;--
2019;Sudeste;SP;3529401;Mauá;35007675;SYLVIO GUERATTO;Urbana;Estadual;--;--;--;--;--;--
2019;Sudeste;SP;3529401;Mauá;35007687;ODILA BENTO MIRARCHI PROFESSORA;Urbana;Estadual;--;--;--;--;--;--
2019;Sudeste;SP;3529401;Mauá;35007699;CARLOS DRUMMOND DE ANDRADE;Urbana;Estadual;--;--;--;--;--;--
2019;Sudeste;SP;3529401;Mauá;35007705;ANTONIO PRADO JUNIOR;Urbana;Estadual;--;--;--;--;--;--
2019;Sudeste;SP;3529401;Mauá;35007717;WALT DISNEY;Urbana;Estadual;--;--;--;--;--;--
2019;Sudeste;SP;3529401;Mauá;35007729;MAUA VISCONDE DE;Urbana;Estadual;0,4;1,4;0,0;0,0;--;--
2019;Sudeste;SP;3529401;Mauá;35007730;ADELAIDE ESCOBAR BUENO PROFESSORA;Urbana;Estadual;--;--;--;--;--;--
2019;Sudeste;SP;3529401;Mauá;35007742;MARIA ELENA COLONIA PROFESSORA;Urbana;Estadual;8,3;9,9;5,8;9,2;--;--
2019;Sudeste;SP;3529401;Mauá;35007754;JOSE ROMEU DA SILVA;Urbana;Estadual;--;--;--;--;--;--
2019;Sudeste;SP;3529401;Mauá;35007766;EMILIA CREM DOS SANTOS PROFESSORA;Urbana;Estadual;0,0;0,0;0,0;0,0;--;--
2019;Sudeste;SP;3529401;Mauá;35007778;ARISTIDES AUGUSTO FERNANDES DOUTOR;Urbana;Estadual;--;--;--;--;--;--
2019;Sudeste;SP;3529401;Mauá;35007785;EZILDA NASCIMENTO FRANCO PROFESSORA;Urbana;Estadual;--;--;--;--;--;--
2019;Sudeste;SP;3529401;Mauá;35007791;MARCELINA MARIA DA SILVA OLIVEIRA DONA;Urbana;Estadual;3,2;8,0;3,8;0,0;--;--
2019;Sudeste;SP;3529401;Mauá;35007808;IRACEMA CREM PROFESSORA;Urbana;Estadual;0,0;0,0;0,0;0,0;--;--
2019;Sudeste;SP;3529401;Mauá;35007812;CLODOALDO PORTUGAL CARIBE;Urbana;Estadual;--;--;--;--;--;--
2019;Sudeste;SP;3529401;Mauá;35007821;MIRNA LOIDE CORREIA FERLE PROFESSORA;Urbana;Estadual;0,0;0,0;0,0;0,0;--;--
2019;Sudeste;SP;3529401;Mauá;35007833;IRENE DA SILVA COSTA PROFESSORA;Urbana;Estadual;0,7;2,0;0,0;0,0;--;--
2019;Sudeste;SP;3529401;Mauá;35007845;MARIA JOSEFINA KUHLMANN FLAQUER PROFESSORA;Urbana;Estadual;0,8;2,2;0,0;0,0;--;--
2019;Sudeste;SP;3529401;Mauá;35037291;ARIOVALDO PUPO AMORIM PROFESSOR;Urbana;Estadual;--;--;--;--;--;--
2019;Sudeste;SP;3529401;Mauá;35037308;FLORISBELLA DE CAMPOS WERNECK DONA;Urbana;Estadual;--;--;--;--;--;--
2019;Sudeste;SP;3529401;Mauá;35037312;OLAVO HANSEN;Urbana;Estadual;3,2;3,3;3,2;3,1;--;--
2019;Sudeste;SP;3529401;Mauá;35037321;MARTA TERESINHA ROSA PROFESSORA;Urbana;Estadual;4,2;5,1;4,1;3,7;--;--
2019;Sudeste;SP;3529401;Mauá;35038453;JOAO PAULO II;Urbana;Estadual;1,5;2,6;1,1;1,1;--;--
2019;Sudeste;SP;3529401;Mauá;35038465;JOAO PAULINO DE FARIA JUNIOR PROFESSOR;Urbana;Estadual;--;--;--;--;--;--
2019;Sudeste;SP;3529401;Mauá;35041221;ISAMO SERIKIYAKU PROFESSOR;Urbana;Estadual;--;--;--;--;--;--
2019;Sudeste;SP;3529401;Mauá;35041968;OLINDA FURTADO DE ALBUQUERQUE CAVALCANTE PROFESSORA;Urbana;Estadual;--;--;--;--;--;--
2019;Sudeste;SP;3529401;Mauá;35041973;MARLENE CAMARGO RIBEIRO PROFESSORA;Urbana;Estadual;0,6;1,3;0,0;0,6;--;--
2019;Sudeste;SP;3529401;Mauá;35043849;SADA UMEIZAWA PROFESSORA;Urbana;Estadual;1,7;4,4;0,0;0,0;--;--
2019;Sudeste;SP;3529401;Mauá;35045056;ESPERANCA DE OLIVEIRA SAAVEDRA DONA;Urbana;Estadual;--;--;--;--;--;--
2019;Sudeste;SP;3529401;Mauá;35045068;MAHATMA GHANDI;Urbana;Estadual;--;--;--;--;--;--
2019;Sudeste;SP;3529401;Mauá;35045073;DIVA GOMES DOS SANTOS PROFESSORA;Urbana;Estadual;--;--;--;--;--;--
2019;Sudeste;SP;3529401;Mauá;35045081;MARIA APARECIDA DAMO FERREIRA;Urbana;Estadual;0,0;0,0;0,0;0,0;--;--
2019;Sudeste;SP;3529401;Mauá;35048483;ULISSES VICTOR GERVASIO PROFESSOR;Urbana;Estadual;--;--;--;--;--;--
2019;Sudeste;SP;3529401;Mauá;35061311;NEUMA MARIA DA SILVA EM;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3529401;Mauá;35077324;CORA CORALINA EM;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3529401;Mauá;35077331;GUIMARAES ROSA EM;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3529401;Mauá;35090943;MONTEIRO LOBATO EM;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3529401;Mauá;35090955;OSWALD DE ANDRADE EMEI;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3529401;Mauá;35090967;JOSE REZENDE DA SILVA EM;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3529401;Mauá;35093661;SAMIR AUADA EM;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3529401;Mauá;35108561;SESI 397 CENTRO EDUCACIONAL;Urbana;Privada;0,0;0,0;0,0;0,0;--;--
2019;Sudeste;SP;3529401;Mauá;35108571;SESI 406 CENTRO EDUCACIONAL;Urbana;Privada;--;--;--;--;--;--
2019;Sudeste;SP;3529401;Mauá;35108583;SESI 079 CENTRO EDUCACIONAL;Urbana;Privada;0,0;0,0;0,0;0,0;--;--
2019;Sudeste;SP;3529401;Mauá;35108601;ALEXANDRE VENANCIO ARMINAS MONS COLEGIO;Urbana;Privada;0,0;0,0;0,0;0,0;--;--
2019;Sudeste;SP;3529401;Mauá;35108613;BARAO DE MAUA COLEGIO;Urbana;Privada;0,0;0,0;0,0;0,0;--;--
2019;Sudeste;SP;3529401;Mauá;35125799;LEONARDO DA VINCI COLEGIO;Urbana;Privada;0,0;0,0;0,0;0,0;--;--
2019;Sudeste;SP;3529401;Mauá;35125817;OPCAO ESCOLA UNIDADE II;Urbana;Privada;0,0;0,0;0,0;0,0;--;--
2019;Sudeste;SP;3529401;Mauá;35133723;ELEVACAO COLEGIO TECNICO;Urbana;Privada;0,0;0,0;0,0;0,0;--;--
2019;Sudeste;SP;3529401;Mauá;35150548;METODO COLEGIO;Urbana;Privada;0,0;0,0;0,0;0,0;--;--
2019;Sudeste;SP;3529401;Mauá;35150551;COLEGIO UNIVERSITARIO MAUA;Urbana;Privada;0,0;0,0;0,0;0,0;--;--
2019;Sudeste;SP;3529401;Mauá;35185383;OBJETIVO MAUA CENTRO EDUCACIONAL;Urbana;Privada;0,0;0,0;0,0;0,0;--;--
2019;Sudeste;SP;3529401;Mauá;35191693;ELSHADAY COLEGIO CRISTAO DE MAUA;Urbana;Privada;--;--;--;--;--;--
2019;Sudeste;SP;3529401;Mauá;35193495;MARIA ROSEMARY DE AZEVEDO EM;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3529401;Mauá;35224443;CHICO MENDES EM;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3529401;Mauá;35224455;HERBERT JOSE DE SOUZA EM;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3529401;Mauá;35224479;FLORESTAN FERNANDES EM;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3529401;Mauá;35224480;DARCY RIBEIRO EM;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3529401;Mauá;35224492;FRANCISCO ORTEGA EM;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3529401;Mauá;35224510;AMERICO PERRELLA EM;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3529401;Mauá;35260514;RENIL COLEGIO;Urbana;Privada;--;--;--;--;--;--
2019;Sudeste;SP;3529401;Mauá;35286710;JOAO RICARDO BORGES DE LIMA;Urbana;Estadual;0,0;0,0;0,0;0,0;--;--
2019;Sudeste;SP;3529401;Mauá;35297409;JOAO RODRIGUES FERREIRA ESCOLA MUNICIPAL;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3529401;Mauá;35369251;OPCAO COLEGIO UNIDADE FUNDAMENTAL;Urbana;Privada;--;--;--;--;--;--
2019;Sudeste;SP;3529401;Mauá;35389250;CLOTILDE ALVARES DORATIOTO;Urbana;Estadual;--;--;--;--;--;--
2019;Sudeste;SP;3529401;Mauá;35412983;AFONSO PASCHOTTE PADRE;Urbana;Estadual;7,0;8,0;8,2;4,8;--;--
2019;Sudeste;SP;3529401;Mauá;35422460;EM BUSCA DO SABER COLEGIO;Urbana;Privada;--;--;--;--;--;--
2019;Sudeste;SP;3529401;Mauá;35434164;JARDIM ZAIRA VIII;Urbana;Estadual;3,9;4,3;3,9;0,0;--;--
2019;Sudeste;SP;3529401;Mauá;35442185;TRANSFORMANDO CIDADAO CENTRO EDUCACIONAL;Urbana;Privada;--;--;--;--;--;--
2019;Sudeste;SP;3529401;Mauá;35456767;REI COLEGIO;Urbana;Privada;--;--;--;--;--;--
2019;Sudeste;SP;3529401;Mauá;35499158;AGUA VIVA COLEGIO BATISTA;Urbana;Privada;0,0;0,0;--;--;--;--
2019;Sudeste;SP;3529401;Mauá;35566949;POENTE DO SOL COLEGIO;Urbana;Privada;--;--;--;--;--;--
2019;Sudeste;SP;3529401;Mauá;35810940;RAIOS DE SOL COLEGIO;Urbana;Privada;0,0;0,0;0,0;0,0;--;--
2019;Sudeste;SP;3529401;Mauá;35901994;ANTONIO LAPATE NETTO PROFESSOR;Urbana;Estadual;5,2;9,1;3,7;2,2;--;--
2019;Sudeste;SP;3529401;Mauá;35904715;JOSE DANIEL DA SILVEIRA;Urbana;Estadual;3,7;6,7;3,8;0,0;--;--
2019;Sudeste;SP;3529401;Mauá;35904727;FRANCISCA LOPES NEGRI;Urbana;Estadual;--;--;--;--;--;--
2019;Sudeste;SP;3529401;Mauá;35904739;HANS GRUDZINSKI;Urbana;Estadual;0,0;0,0;0,0;0,0;--;--
2019;Sudeste;SP;3529401;Mauá;35907121;CLORINDA CIAMPITTI PERRELLA;Urbana;Estadual;--;--;--;--;--;--
2019;Sudeste;SP;3529401;Mauá;35910879;LEA APARECIDA DE OLIVEIRA VEREADORA;Urbana;Estadual;--;--;--;--;--;--
2019;Sudeste;SP;3529401;Mauá;35910880;MARIA THEREZINHA JORGE AMORIM;Urbana;Estadual;--;--;--;--;--;--
2019;Sudeste;SP;3529401;Mauá;35912384;MERCEDES VALENTINA GIANNOCARIO PROFESSORA;Urbana;Estadual;1,4;3,7;0,0;0,0;--;--
2019;Sudeste;SP;3529401;Mauá;35920290;NEUSA DE FATIMA MARIN BERNARDI PROFESSORA;Urbana;Estadual;--;--;--;--;--;--
2019;Sudeste;SP;3529401;Mauá;35920307;MANOEL RODRIGUES PROFESSOR;Urbana;Estadual;--;--;--;--;--;--
2019;Sudeste;SP;3529401;Mauá;35920319;JOSEPHA DOGO DAMO;Urbana;Estadual;--;--;--;--;--;--
2019;Sudeste;SP;3529401;Mauá;35920320;MARIA CECILIA PANTANO PROFESSORA;Urbana;Estadual;--;--;--;--;--;--
2019;Sudeste;SP;3529401;Mauá;35923229;JARDIM ORATORIO;Urbana;Estadual;4,7;6,2;8,1;0,9;--;--
2019;Sudeste;SP;3529401;Mauá;35923400;MARIA EXPEDITA SILVA PROFESSORA;Urbana;Estadual;0,7;1,3;1,2;0,0;--;--
2019;Sudeste;SP;3529401;Mauá;35923746;JARDIM ZAIRA VI;Urbana;Estadual;--;--;--;--;--;--
2019;Sudeste;SP;3529401;Mauá;35923825;VILA MAGINI II;Urbana;Estadual;1,0;1,5;1,0;0,8;--;--
2019;Sudeste;SP;3529401;Mauá;35923837;JARDIM CRUZEIRO;Urbana;Estadual;0,9;0,9;1,8;0,0;--;--
2019;Sudeste;SP;3529500;Mendonça;35027424;NICOTA DE SOUZA DONA;Urbana;Estadual;0,0;0,0;0,0;0,0;--;--
2019;Sudeste;SP;3529500;Mendonça;35215545;ANTONIO ALVES DA COSTA EMEIEF;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3529609;Meridiano;35027005;DONATO MARCELO BALBO;Urbana;Estadual;0,0;0,0;0,0;0,0;--;--
2019;Sudeste;SP;3529609;Meridiano;35437359;PAULA ZANGRANDO PROFA EMEF;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3529609;Meridiano;35437360;EMEIF ANEICE GARCIA;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3529658;Mesópolis;35027054;ADELINO BERTANI;Urbana;Estadual;0,0;0,0;0,0;0,0;--;--
2019;Sudeste;SP;3529658;Mesópolis;35206775;ROSIMERI NIZA MENEZES EM;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3529708;Miguelópolis;35023218;WILLIAN AMIN DOUTOR;Urbana;Estadual;4,9;6,1;4,6;4,0;--;--
2019;Sudeste;SP;3529708;Miguelópolis;35023449;LAURINDO ALVES QUEIROZ ETEC;Rural;Estadual;0,4;0,0;1,0;0,0;--;--
2019;Sudeste;SP;3529708;Miguelópolis;35125672;OBJETIVO DE MIGUELOPOLIS COLEGIO;Urbana;Privada;--;--;--;--;--;--
2019;Sudeste;SP;3529708;Miguelópolis;35207412;EMEB JACINTA BARBOSA FERREIRA;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3529708;Miguelópolis;35234813;EMEB VEREADOR ALCEU BARBOSA DA SILVA;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3529708;Miguelópolis;35277563;EMEB CAPITAO EMIDIO;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3529708;Miguelópolis;35277575;EMEB PROFESSORA MARIA PERALTA CUNHA;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3529807;Mineiros do Tietê;35025653;ANTONIO FERRAZ;Urbana;Estadual;0,0;0,0;0,0;0,0;--;--
2019;Sudeste;SP;3529807;Mineiros do Tietê;35072588;MAURILIO VENDRAMINI PREFEITO ESCOLA MUNICIPAL;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3529807;Mineiros do Tietê;35277939;JOAO DE MATTOS SILVEIRA E M;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3529807;Mineiros do Tietê;35277940;PEDRO DE OLIVEIRA BRANDAO EM;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3529807;Mineiros do Tietê;35802463;SUPERACAO COLEGIO;Urbana;Privada;--;--;--;--;--;--
2019;Sudeste;SP;3529906;Miracatu;35034861;PEDRO BARROS;Urbana;Estadual;0,0;0,0;0,0;0,0;--;--
2019;Sudeste;SP;3529906;Miracatu;35034873;ARMANDO GONCALVES PROFESSOR;Urbana;Estadual;0,0;0,0;0,0;0,0;--;--
2019;Sudeste;SP;3529906;Miracatu;35034940;BIGUA;Urbana;Estadual;0,0;0,0;0,0;0,0;--;--
2019;Sudeste;SP;3529906;Miracatu;35035269;SYLAS BALTAZAR DE ARAUJO PROFESSOR;Urbana;Estadual;1,6;0,0;5,3;0,0;--;--
2019;Sudeste;SP;3529906;Miracatu;35040265;SANTA RITA DE CASSIA;Urbana;Estadual;0,0;0,0;0,0;0,0;--;--
2019;Sudeste;SP;3529906;Miracatu;35127176;ALDEIA URUITY;Rural;Estadual;--;--;--;--;--;--
2019;Sudeste;SP;3529906;Miracatu;35191954;JARDIM YOLANDA EMEF;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3529906;Miracatu;35194906;ALDEIA DJAIKOATY;Rural;Estadual;--;--;--;--;--;--
2019;Sudeste;SP;3529906;Miracatu;35221338;VILA SAO JOSE EMEIEF;Rural;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3529906;Miracatu;35244089;SITIO VISTA GRANDE EMEF R;Rural;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3529906;Miracatu;35244090;SITIO DOS MORAES EMEF R;Rural;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3529906;Miracatu;35280100;DIOGO RIBEIRO EMEF;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3529906;Miracatu;35280112;EMEF PROFESSORA ELIZABETE XAVIER;Rural;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3529906;Miracatu;35343316;KO E JU;Rural;Estadual;--;--;--;--;--;--
2019;Sudeste;SP;3529906;Miracatu;35436306;SYLAS BALTAZAR DE ARAUJO PROFESSOR EMEF;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3529906;Miracatu;35436318;EMEF PROFESSOR JOAO HIROTAKA KAYO;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3529906;Miracatu;35436331;JULIA BOTARO DOS SANTOS EMEIF;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3529906;Miracatu;35661272;SITIO RIBEIRAO BONITO EMEF;Rural;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3529906;Miracatu;35664728;JARDIM ALVORADA EMEIEF;Rural;Municipal;--;--;--;--;--;--
